,Case1,Case2,Case3,Case4,Case5,Case6,Case7,Case8,Case9,Case10,Case11,Case12,Case13,Case14,Case15,Case16,Case17,Case18,Case19,Case20,Case21,Case22,Case23,Case24,Case25,Case26,Case27,Case28,Case29,Case30,Case31,Case32,Case33,Case34,Case35,Case36,Case37,Case38,Case39,Case40,Case41,Case42,Case43,Case44,Case45,Case46,Case47,Case48,Case49,Case50,Case51,Case52,Case53,Case54,Case55,Case56,Case57,Case58,Case59,Case60,Case61,Case62,Case63,Case64,Case65,Case66,Case67,Case68,Case69,Case70,Case71,Case72,Case73,Case74,Case75,Case76,Case77,Case78,Case79,Case80,Case81,Case82,Case83,Case84,Case85,Case86,Case87,Case88,Case89,Case90,Case91,Case92,Case93,Case94,Case95,Case96,Case97,Case98,Case99,Case100,Case101,Case102,Case103,Case104,Case105,Case106,Case107,Case108,Case109,Case110,Case111,Case112,Case113,Case114,Case115,Case116,Case117,Case118,Case119,Case120,Case121,Case122,Case123,Case124,Case125,Case126,Case127,Case128,Case129,Case130,Case131,Case132,Case133,Case134,Case135,Case136,Case137,Case138,Case139,Case140,Case141,Case142,Case143,Case144,Case145,Case146,Case147,Case148,Case149,Case150,Case151,Case152,Case153,Case154,Case155,Case156,Case157,Case158,Case159,Case160,Case161,Case162,Case163,Case164,Case165,Case166,Case167,Case168,Case169,Case170,Case171,Case172,Case173,Case174,Case175,Case176,Case177,Case178,Case179,Case180,Case181,Case182,Case183,Case184,Case185,Case186,Case187,Case188,Case189,Case190,Case191,Case192,Case193,Case194,Case195,Case196,Case197,Case198,Case199,Case200,Case201,Case202,Case203,Case204,Case205,Case206,Case207,Case208,Case209,Case210,Case211,Case212,Case213,Case214,Case215,Case216,Case217,Case218,Case219,Case220,Case221,Case222,Case223,Case224,Case225,Case226,Case227,Case228,Case229,Case230,Case231,Case232,Case233,Case234,Case235,Case236,Case237,Case238,Case239,Case240,Case241,Case242,Case243,Case244,Case245,Case246,Case247,Case248,Case249,Case250,Case251,Case252,Case253,Case254,Case255,Case256,Case257
rs_CLEC3A,0.892818428,0,3.748149904,0,0,0.602836912,5.65431237,2.370945413,0,0,0,12.08081283,0.547449829,10.22000219,0,0,5.207627396,0,4.376457095,5.272362914,12.67569735,0,0,1.686029824,4.726368042,5.392386121,3.760625483,7.254648838,0,5.771880298,11.71497604,0,5.172987476,0,13.50333239,7.563873503,1.699507214,0,1.522407338,2.191152018,4.055386566,2.325386415,10.2537331,15.89298525,0.397145797,0.339935493,12.95598998,4.876831236,15.35162847,0,0,9.948150957,2.18922364,11.33048742,13.32305482,0,0,9.873892386,2.420805749,0,5.207525886,2.665824787,0,0,0,0,0,1.611833365,6.757123282,11.21623676,2.166843964,0,7.071691888,13.14997008,0,2.879470525,0.599793852,0,1.300826593,0,1.031677496,0,13.48418474,0,2.176131252,13.83037825,0,7.32450641,2.206111804,15.03060106,1.578745536,10.9672517,16.52837306,0,7.346800028,10.63033493,1.950580391,5.348983037,2.030971642,10.74333462,9.229229079,0,0.398131432,0,12.12645317,3.906890596,0,14.74406618,0.97614364,8.087243768,5.449363279,0,2.042083959,8.839474032,2.166651181,3.459024984,0,0,0,0,0.574924978,10.75648911,13.12604169,12.24561319,0,13.61415694,0,1.225028083,11.20323334,3.309772821,10.41783722,0,10.83083223,0.381061828,0.975483452,12.12825144,0,6.96074221,1.706862041,0,3.354917562,11.52212668,10.06458367,13.70909585,1.043974365,1.234869152,12.12443389,1.284040264,6.173179414,0,0,2.300358052,0.521251795,6.614368268,8.044604497,7.478994448,13.15881032,1.563695074,0,6.353153885,8.630209962,14.65296806,0.466862004,0,12.30776758,10.38796905,3.968136844,10.49307066,5.005606586,1.471291528,14.86058297,0.859174456,4.427988249,1.06550338,0,2.312084262,6.358601975,0,0,6.236532799,0,8.833871093,0.510253053,14.40175978,0.444667067,3.204344208,8.88138381,0,5.116763971,13.10787881,2.212662714,2.435788588,1.349308656,0,0,6.554357081,5.678291674,0.437121184,2.374093548,1.594500777,0,13.58370718,11.54486323,0,2.396899284,3.045145874,7.255748085,13.93495279,14.08113815,11.03884048,1.580097233,8.177870964,3.99600904,7.313032661,1.186500558,4.584427402,14.25001273,0,17.03890118,0,5.024656552,3.319560133,9.52356078,11.19071096,0,1.176322773,12.7309226,2.878529177,2.363703752,10.32551459,8.025801776,2.878686111,0.839556544,0,10.43698215,0.988630159,3.323672701,6.408997112,0,0,2.52511672,6.292303225,0,0,0,12.56778984,4.029859222,0,4.788100998,0,14.92005141,3.010761939,0,2.241901184,3.260718224,11.76677668,1.687374284
rs_CPB1,6.580103264,3.69131082,4.37525495,18.23551853,4.583723656,1.026658438,2.842073722,0.430499386,0.603596675,8.187287237,1.878332985,1.078541524,3.64823533,10.13827871,5.035619511,12.1852492,6.388463375,0.818605184,4.162298671,5.588960435,1.386479889,0,9.238830558,2.789499737,0.71791217,19.37597314,2.197488002,4.265909415,20.19450201,9.661720745,6.648151905,5.869032386,8.36796726,15.14827074,5.825256474,3.222773655,3.613484505,3.521641266,2.356115632,1.691176797,5.823476792,6.432072478,9.503384317,6.179296063,5.54310608,9.866124276,12.84281488,11.82642431,19.01908392,0.49241724,0.668119125,7.824916747,10.29029826,11.17036526,14.1103659,0.632082049,4.909341095,8.78231977,6.211345175,6.819889118,4.335454672,13.68133166,1.613673087,1.132905812,0,2.150852085,6.153055426,0,0.756340152,2.079804755,13.16973512,12.53864701,9.722817092,2.962197329,6.40959799,1.418675713,6.876453098,1.599841449,6.889759473,5.847455794,2.297602299,0.635336495,1.047957107,0.582556003,3.602266827,1.921322068,7.615030734,3.895273534,2.510632846,14.30657119,0.581881464,12.952536,18.77460673,8.793801615,9.664281405,5.192908233,3.937965785,4.345282818,1.215927048,12.76958134,11.40557633,8.524921291,2.527770989,10.98490146,1.201884743,0,2.366196301,1.552721349,12.63060084,11.60920483,0.445514838,16.70167588,6.435176848,17.02510628,11.10386025,8.587327858,3.834812326,12.15683868,1.138224691,6.720259309,19.81766789,0,6.208905427,12.27310473,9.474652423,17.76622177,8.152976359,7.223793216,2.498557248,7.305120554,4.784896535,4.943560373,16.68317837,1.328549275,3.071762669,8.096537541,6.037981756,2.944033813,5.546672252,5.409662477,11.03450586,8.667356407,5.908214863,8.671527975,8.673205177,16.06955991,3.603288069,2.0804189,16.23908898,3.095586908,0.870187146,1.050118553,11.33743392,7.547675772,0.812210685,10.95616457,8.092698481,4.217641748,7.040057337,9.61926847,8.59981542,7.219196599,6.001110898,3.998367027,3.74130518,1.794145498,2.778250637,7.040632748,8.269264161,6.683711892,3.090091242,4.496398433,10.48095162,6.569690069,9.758510226,7.648320907,2.873143853,6.192610419,12.45930417,5.801024109,3.167357928,8.075022335,4.940256035,8.001922687,1.058662839,8.926086915,2.116863758,12.25472701,6.847963093,7.678726182,8.138650666,1.587268968,8.837092066,5.059649463,6.319332517,6.946394005,11.9743175,5.874890389,5.91988826,5.801947576,4.494204375,0,5.801598435,1.400756503,15.23102863,0,6.056769922,0.876880337,3.505802029,7.472690027,11.69442911,0.878843028,7.194552992,8.424079346,4.877322175,9.157802917,3.741715055,6.105732547,4.587545017,5.19481594,5.805728397,6.088658934,6.37670539,0.756510956,1.272859292,6.988656287,8.567494111,2.878529177,1.473683023,10.69738897,9.105571491,10.53137444,2.452516366,5.093779876,5.372394965,6.822790047,0.759752394,9.73625461,1.94069298,2.434508137,7.194380621,6.187908257,1.75890009,1.886667197,0.782827892,8.399327919,9.986910189,4.147949743,7.401452986,2.318981991,5.013413127,6.832373589,5.004281151,4.867085956,6.700651945,6.656790943,0.530170648
rs_SCGB2A2,14.12367164,17.11608973,9.658122561,18.53547979,15.71186495,9.248793582,8.231955064,0,2.2131295,5.250764553,5.078392082,4.287782551,0.547449829,14.25145881,6.944827999,10.23753982,7.419121697,1.337596928,11.51267154,5.424925446,10.08193249,0.497637911,8.473955308,7.221264231,0.71791217,8.715409852,14.6719602,0,16.4123775,8.093667918,16.38615233,13.77437289,8.896850349,15.75416531,8.923908012,14.71108887,4.1715191,4.119555385,16.89937362,4.165236648,9.19409986,6.018540709,12.60279111,12.89147622,0.963917962,6.723502589,9.792744915,8.787822915,9.916053059,2.908697641,0,12.12510695,5.193996408,6.804229134,9.989709545,1.247623756,9.507989431,14.36276881,10.37362777,9.677632972,7.54974386,8.110988002,0.3305584,5.224460947,10.76091227,0.895457741,14.45285392,7.747275944,15.60682295,9.133184349,10.79832096,12.59798972,14.19807436,6.050701937,6.647993671,8.913662557,3.432130956,0,12.6595597,10.84392137,16.81037601,0.352306553,14.32763817,0,6.145716171,8.585063561,6.455113472,12.95171241,1.663845547,12.53981662,0.581881464,3.833082361,0.325731791,11.89716277,13.05792656,3.02069776,8.851847404,10.89635821,12.67820211,1.762263761,10.95374343,6.282267427,7.753716841,4.223978514,6.560225822,15.775996,4.374364857,13.25966076,4.413587313,6.977392129,4.505179567,6.397099579,8.669881765,13.03054084,4.821929561,6.66961926,11.71841185,10.339674,10.26132348,1.205079666,5.189654588,17.69255365,14.64164021,13.4278581,3.995701585,14.21475842,11.38637965,15.18962178,4.341210126,16.2966267,13.7092825,14.56796887,5.823670397,5.598743339,7.985934699,15.1642567,12.41132672,13.45723136,11.27094276,6.151138344,11.26532238,10.55170826,12.38476994,13.62252139,15.86897287,14.71554459,9.766045831,11.74042331,5.907522838,4.511290917,9.228784546,4.936482473,15.19510498,1.122937713,15.66988201,14.65304063,15.39233951,11.00547634,16.19370974,14.53428791,6.82212465,16.09586072,14.31262379,12.7474217,17.70144275,15.4390475,10.87878587,11.25815784,9.672095394,12.1082519,9.654475104,6.116366836,10.64014243,15.38538488,12.18385958,12.28640303,14.51940251,15.04059021,13.06696941,11.04260487,4.245199001,10.17505035,16.05362838,10.81445261,5.409940753,11.47179205,10.0740099,9.745197324,7.744282212,12.5834059,15.42707515,9.607459411,15.70108488,10.99219159,0.900412801,12.37915878,13.39789365,12.99852104,17.15457837,10.01182224,6.17851547,3.443566871,14.68438145,10.03646569,11.495422,18.73282995,9.913601229,16.39902945,15.36752392,9.954144972,3.993148991,17.36516575,12.79703477,13.65695019,6.17905516,12.04910278,7.596102521,4.340519543,8.683101641,0.690908713,9.619890369,13.08168996,13.83039013,7.918573477,13.58560726,13.89445927,20.97843687,9.455104839,0,17.14593858,14.74045491,13.08735971,13.60421792,15.99970382,11.98111721,10.65923038,11.75638073,13.91926198,7.496334513,8.320519427,11.71683729,13.3864955,5.06003441,12.27484004,0,10.63989353,14.23645836,11.5191327,18.79418321,7.210649916,12.9485528,14.45081862,12.81787667,8.875779142,14.29907193,13.63815406,15.89706514
rs_SCGB1D2,10.60650127,15.51723112,5.326983088,14.53358397,12.80452067,5.095713484,7.062476858,2.635986504,1.027932529,3.058922543,2.741466986,1.311851831,0.547449829,10.51583454,6.301805278,8.880303805,4.816287379,0.818605184,10.10906942,2.927915411,4.788534335,0.497637911,5.105652938,5.549441229,0.976216976,6.356480142,13.20133709,0,10.81313801,6.433400163,15.75092961,10.54695271,8.025977799,11.52680931,7.926040943,10.04398338,5.33981438,2.302114295,14.49379075,0.919683313,7.253368161,2.693988677,11.08491214,10.06825188,0.963917962,1.515863807,4.750761913,6.926246174,8.378696283,0.49241724,0,8.599010876,3.930008711,4.318757899,6.351884467,0,6.300762543,12.78934046,7.329844764,7.298508027,6.675746786,5.7836688,0,6.591574705,7.984921961,0,10.12662485,6.15501248,11.24593062,6.790985716,5.996099455,11.11162214,12.31116905,4.927740043,5.310939907,7.046484512,2.204203332,2.087361,10.03882697,9.514870444,15.98704382,0,11.64519682,0,3.292575635,8.293598095,6.308282596,9.954308726,0.445091015,11.09545419,0.995303605,1.963067153,3.226385217,8.843069312,10.82337106,1.891691368,5.921219701,8.55114876,8.194359443,2.455649427,9.72955498,4.358100828,6.641431869,0.987393636,3.725053995,12.24763088,1.494773999,9.83800866,2.420239844,6.952125022,1.291190964,3.842757635,6.771523803,11.01160438,3.350567966,4.832454609,10.16864692,8.77896285,6.499581236,0.724824869,3.586872806,13.90332165,11.22644573,13.62431911,1.4918018,12.81707053,8.111425745,12.26102776,1.733614653,14.34045894,11.46653811,12.72499646,2.876683921,2.301558383,5.161299201,12.81840339,10.12463831,9.134187306,8.908071619,4.575820573,8.558415356,5.825024909,11.03780637,11.89834593,14.63779305,10.54142588,8.481359898,9.868236717,4.627659362,1.81393507,7.614492687,4.030883386,11.04613571,0,12.80584179,13.51706836,14.74052365,9.678611054,14.52987673,12.18373,3.481143916,14.37799415,13.68206513,10.65362588,13.12749166,11.48133684,7.348661771,8.200053088,6.616035631,8.051909858,7.794127948,4.821148944,8.70361466,14.51890739,10.44339458,11.59330755,12.20875278,13.87953206,10.43054256,8.420947191,0.584000383,9.319106898,14.98704003,9.480174022,2.906544307,8.374267905,8.88138381,8.21354073,6.421425296,10.48676253,9.749940471,8.523093396,11.68456998,7.740094425,0.519340608,7.297317995,10.07062922,10.81107721,14.75792029,8.060009543,5.010251709,1.691936098,12.58156363,7.147184569,6.725195817,15.54902591,7.311737418,13.38292893,11.7235354,7.728037499,1.731834914,14.42508893,10.28041353,12.67540487,2.819892949,9.441559628,5.490592592,1.248352666,4.60773865,0.386369519,6.650768867,9.419367182,13.13689479,5.517656792,9.518249105,11.37855866,19.97980722,7.329364025,0,16.10737093,12.92928316,8.130704916,10.24948777,13.84400615,9.180111551,9.732013734,7.848389462,12.40063665,6.446775639,6.747843876,9.127896591,10.82107893,2.965802751,10.5399921,0,7.842687876,13.18515049,8.03094296,14.69435615,4.244430438,9.918288578,8.31792312,10.85403649,5.641164497,8.4439696,10.61845305,12.01882251
rs_TFF1,13.18923745,9.86761605,12.10953915,14.07899247,8.881669207,0,7.285705523,0.761710784,1.84707489,10.29396656,14.30011152,9.451285924,0,8.020774976,13.3556412,9.218760829,3.759347612,8.270300466,7.922094353,12.06273807,7.368610349,0,1.746011726,3.595563334,10.69937864,11.77259814,12.37337579,8.309564573,13.62056511,2.528071165,8.762658757,8.892403777,3.190219764,10.67932975,8.785447891,13.99597121,0.401739675,0.408820535,8.621645318,0,14.47405226,13.76466676,5.543548468,12.89671082,0.397145797,14.01756422,9.593914133,10.9696992,11.75823538,0,0,8.623881856,6.736470935,5.572216658,8.889698642,0,12.82142981,9.564474965,8.154766981,11.9197496,14.53796966,12.33976774,1.021550794,0,0.842777745,2.518837242,13.11688859,1.611833365,10.23852249,10.7497166,10.58104227,12.87786533,7.319412006,13.13030898,1.013140632,0.416515504,0,0,8.04693354,7.607203795,11.24688474,0.352306553,13.01767601,0,3.73530554,5.152475499,6.655586534,10.43429816,13.26703406,6.600977367,4.772355487,5.057515257,6.198617909,11.59285181,13.86885439,9.454751672,10.99918635,10.36680653,10.23356516,0.377401431,14.03176615,1.765959006,9.384471222,11.90101326,14.0037821,9.53954658,6.761983311,12.19470801,5.991601206,7.710488248,11.74365036,8.792822824,0.919149363,7.00463397,4.020448863,11.57855096,9.573184959,12.39936635,0,9.552041936,8.427132208,8.789856381,12.11822065,13.55808038,10.43779825,10.07221047,9.813765001,11.9268677,11.98672326,13.39903109,9.35360074,7.809237569,12.421184,9.563084514,12.03353306,10.10729908,9.511274113,2.944033813,12.38665475,7.403581318,14.8962792,8.726280158,10.61237876,11.07997311,10.57310901,12.11246323,12.8775062,11.22644134,12.67707264,11.68691323,6.648868053,2.89219671,10.57604476,4.982961641,10.00768691,9.225102576,12.95588645,11.22902871,10.02685386,8.948562595,7.503513319,10.02115655,9.866298023,13.60022806,13.66571072,7.360252769,12.86556278,15.19524657,13.2824587,8.567330202,11.75399869,11.99692681,12.49079355,14.50130461,8.196752105,11.16530223,10.79891378,12.06564888,9.376652002,8.798173997,11.20961511,7.110864324,10.72875351,6.515348188,9.172860752,9.926409271,13.30758109,10.76494273,5.210922607,14.92739194,12.46083311,10.48989702,7.145190362,11.54360414,0,11.05289765,9.634494893,12.6255542,9.185539772,8.798088111,6.268589719,10.22338212,10.44821327,9.923054521,12.59131974,9.354045913,14.27015964,9.974940805,9.453736913,6.466596126,8.40633683,12.74607712,16.19983688,11.53653223,12.35430069,8.01658936,10.85756126,6.859199309,8.440135386,0,4.904638234,11.85406381,13.77858166,11.29869107,10.5081735,14.4432903,7.803579658,16.6583353,13.95665787,12.59600941,11.74864798,11.08613782,10.04583145,11.53949356,15.19331169,8.558360632,17.33861053,12.24050288,12.33007019,9.387910479,10.83463546,7.676628488,0.749577172,12.34035146,1.057068969,13.17189995,9.317532683,14.85596485,15.06367116,16.19821939,13.62773396,9.855933185,11.29334962,11.9409685,12.31234269,13.77574955,13.9062318
rs_MUCL1,6.649466009,9.691666759,11.64430696,8.913760078,8.430028462,6.085524509,8.490481483,2.788998852,0,0,14.61199376,4.367664607,7.824536209,12.02788285,5.467070757,9.478781347,4.837539634,11.07211009,11.97034691,9.128512515,14.90865218,0,5.407220169,6.124096491,6.422867068,11.51942745,6.026881928,7.563665334,8.039909885,0,6.538069398,16.30440682,13.11391772,6.940462778,5.220674334,12.77711424,1.381670993,4.639133742,11.83357679,8.58484678,10.68239404,6.142893303,10.77228141,3.631046061,0.963917962,5.107478647,10.60001277,7.330916878,5.14108123,0,0.372394965,9.019879794,2.280154594,1.7812338,5.287756698,10.18054063,5.905069246,15.52894809,11.83095132,5.631712555,9.096813439,5.287261727,0,2.195032565,7.622042299,19.13293515,4.839959587,6.293828427,3.546252433,11.67600708,3.405801802,13.34654671,15.49755839,4.652670047,2.722640886,4.896359047,3.741046251,3.888626368,13.89345057,7.408006983,2.696661573,0.871764811,7.281085253,0.996388746,5.177686624,7.65216594,4.389793936,5.837433669,7.864441225,2.50268703,1.800703214,4.759672512,7.40687421,8.94943805,12.39352067,0.746484762,10.90121484,12.42931766,9.01012804,4.099993657,2.983841835,1.3222743,7.575309305,5.529842805,11.84480116,4.99095486,2.801986364,16.98440511,3.885876928,1.672515861,3.652830636,5.810761839,9.066159709,3.05635809,8.647686865,5.234777203,6.571211105,1.583374663,13.89161013,2.092105932,6.69787388,14.62465053,8.242330498,3.329094886,8.838348628,10.36786769,6.457277445,13.07427325,11.04663805,12.99638892,11.39509033,6.425236048,7.305147921,2.210264166,4.322151695,12.0453631,9.145646889,5.309314454,9.157850401,4.828738196,4.750536834,7.174551232,11.8605127,3.564792747,8.789420833,3.434815015,11.38810261,13.7578165,8.098378499,4.7989422,14.20343373,0.440314402,9.239001758,12.52402471,5.258858076,13.12586437,9.602438321,11.84283737,17.5251488,13.64683415,6.380028083,9.124085373,5.68480191,11.11672668,7.810392331,16.66278717,3.620797521,13.79988999,11.65318876,10.20434616,2.089735417,4.86210419,9.764147076,11.05401857,12.96813472,7.519118048,8.172254475,8.163355321,12.40044379,5.400100683,5.683674,14.85938797,6.051898441,4.694685221,4.305430686,7.680993783,11.31644995,3.943086778,16.39223763,5.890415076,8.580079515,11.67332502,13.78772723,5.85284033,0,7.200378798,12.80711426,13.9538914,7.537172575,3.504887298,6.62399851,4.710244396,16.93153176,12.71131865,7.635657909,15.09248148,10.5280738,9.710273674,10.39906853,10.3043285,4.711781215,11.50928517,9.853093213,8.262638456,3.71393771,13.40846964,13.57190308,13.78896171,1.011924948,2.319791325,3.767718352,14.70405086,6.235903174,7.746308735,4.520717672,4.756996569,6.468562139,12.3685042,1.986265293,14.24684132,4.936769837,9.570926222,7.233367543,13.1394957,3.605743216,6.531933478,11.46735214,13.7485567,8.94911934,10.40803979,13.36511109,0,3.350072863,6.951305699,15.33166265,6.710769247,14.23610949,5.106674949,10.5334994,12.69196987,12.8006051,5.67948573,4.14357301,3.149714608,11.84681038,6.649667188,14.52931619
rs_GSTM1,10.52033453,8.1795215,10.51732964,10.55746466,12.96460662,7.773747813,0,5.451919919,5.949233757,0.493032418,2.589379995,9.611614116,6.152814156,0.74002087,12.55429052,9.841524093,11.86855031,8.985609437,10.18524873,12.65949325,1.935497465,11.38832501,6.990862988,1.686029824,5.707787045,8.592431995,1.283744017,7.661427534,10.93672803,12.18553438,1.461738086,1.068808367,9.586525137,10.75710653,0.882760416,7.098087894,0.97335412,6.254724415,11.64938108,0,0.95427077,1.066399229,0,1.437440824,0,11.54380078,5.522146794,6.959526749,11.15975891,9.564732358,0.668119125,5.699726518,0.374844741,12.83376733,7.96856773,6.294995617,5.338624082,9.992955326,10.36446606,6.676611565,10.13564824,12.50536684,1.613673087,7.503374179,3.025330063,12.77458561,4.521691513,7.681357899,0.756340152,1.656130216,1.60221931,10.76701522,11.81259882,1.092342769,10.69905644,8.915663406,10.6349701,6.68023714,0,0.924556002,2.047259175,0.352306553,10.79322702,6.452318676,9.742825278,10.83211966,2.650236087,2.105912698,6.861678755,0,7.54144979,4.845294333,10.3272935,6.010412854,1.884168076,1.429856951,1.101717302,11.28494789,6.097353752,4.266156864,5.675355844,1.485787456,1.37233924,0,1.201884743,6.133399125,9.814551225,10.45022871,13.08717197,9.523061827,0.785425004,11.43420865,1.224349037,2.582556003,10.33884667,10.84157237,0.851359274,0.998773188,1.766467953,0,1.977316563,6.223111657,2.617980169,0.340505301,10.65160076,2.27241144,1.594644089,2.942645867,10.01942101,1.514753498,11.9539592,0.907429101,0.982655956,1.639741532,10.3924283,11.58972234,10.50297915,7.145750811,10.29564004,11.36673545,7.91509838,3.417542007,10.74115507,6.300193294,7.149350832,5.513178044,1.199688048,9.901091495,2.436481692,0,6.763238929,10.76437494,2.164142649,2.180657108,11.01684352,10.19347164,3.177152403,11.20839088,11.27258337,10.24929138,2.527495773,10.70641382,11.55983569,11.58039925,2.554441505,2.465948352,2.486559928,12.46060968,12.57580691,11.75146134,10.47236399,9.726480103,2.757364672,11.12598152,10.15546528,1.576763978,12.15935076,1.543644352,2.655695287,11.11415701,9.566027392,1.633663697,1.642285683,0.684549469,10.3774729,1.646347015,10.30786473,0.597983994,9.136032926,1.689701717,0.932665948,10.60875871,10.36139915,1.658417159,0.900412801,7.69865675,10.959272,10.47535974,4.670211512,10.78330694,0,10.23296528,9.664418839,0.727876901,5.866247787,1.353040936,10.79606809,7.02949485,6.873060163,8.524502146,9.343637667,1.725523046,8.001512346,11.18750036,11.03883602,1.722072509,9.129572042,0.938925593,10.92184369,0,7.602830232,0.715190517,7.60473557,6.009580077,1.938436359,10.44860377,10.22487342,10.30430854,2.662615686,2.518384064,1.463413204,2.119223357,7.012992079,1.073820233,2.982163073,10.10382465,12.83363861,10.43265172,12.38900439,10.10650405,12.68066884,2.175364914,5.574891685,1.699640466,10.22168813,8.250296049,1.585058677,7.638077458,11.38921073,1.804714436,1.358902579,11.34791796,0.926986188,4.101322306,2.148543695,7.340150978,11.95343706
rs_PIP,10.33848993,7.911723335,5.114925003,13.30443439,6.806517401,11.0807761,6.823051278,2.552942627,1.622086971,0,10.2794793,8.252328607,0.547449829,10.50855156,17.15364197,15.88565589,3.714102615,1.876880337,12.8571583,9.305377786,9.74250313,0,4.471766244,1.984370606,10.59287437,9.66247452,13.20900817,8.970754167,6.844398208,4.539196041,9.450379261,8.644559332,12.51880256,5.475029743,9.357922747,8.86569987,0,4.850499414,6.239031363,9.291174384,9.946013632,7.857199738,7.871098828,13.91183492,1.369773556,12.10843246,11.571046,6.285115501,12.04633355,0,0,4.819678401,2.446441518,0.345736995,11.13070447,0,12.86209357,12.91497332,11.28429041,6.811062517,12.20302342,6.827547224,1.347779027,1.132905812,6.284867583,17.85683056,6.174448366,1.611833365,8.187299116,12.03118695,8.98697715,14.61346701,15.80991982,9.01268124,3.779165149,4.148413534,1.022119204,3.965664247,10.38094823,6.710489626,10.32704834,5.878104879,10.90246911,2.801179355,5.35356325,7.778431351,0.544880997,10.04013037,10.47203564,9.916451415,3.991236113,12.35570732,15.15720064,7.651566232,7.922595106,9.113705708,9.309531832,9.595781867,6.715178159,9.391788338,7.683424169,1.3222743,9.066507135,14.50237204,10.25479975,9.619486376,13.26595936,12.61806513,11.62835103,6.168782416,17.81075836,5.328154296,6.405158486,6.520711387,3.519730595,4.894381252,2.728856542,9.071743366,7.114035883,2.97339086,7.114538814,14.43552553,10.60459919,13.51687225,7.76542601,6.205455074,7.264229582,12.18100152,11.17987103,13.56831263,12.52330145,11.65280653,12.32661933,5.072453138,7.664970578,13.42942012,10.93415813,7.244606444,8.858257071,7.957246014,9.211570283,4.756441569,11.69542528,10.47834666,9.589300026,8.317886952,11.83306093,11.92173779,7.714757927,10.59806116,15.50934209,3.50459497,10.53854078,7.517079593,5.534544122,13.83911245,8.234324077,13.50146618,14.73451877,13.16486106,11.79043941,10.05083074,12.83666189,7.662308769,11.19388402,8.409200827,6.83840473,10.5201136,12.91662074,13.61649204,13.5284686,8.993647475,13.31124961,10.14066223,11.78378595,6.562707981,8.074064374,8.833494491,7.834508342,7.263685162,7.095170183,8.634538092,7.916390653,3.648166289,6.767419096,7.40086407,9.846246797,5.103694853,10.18781512,11.20076463,12.10049405,9.463303048,12.01255802,8.151014001,0,9.929795731,13.20411419,12.01962905,13.09956341,10.71191437,4.78460344,6.152059673,14.11967204,15.78961995,7.766860144,11.55876872,10.83680946,9.503607529,4.397200573,12.07277159,7.449426012,7.827124179,12.99021425,7.44205273,11.19697004,11.52979265,15.16341263,12.25944413,14.61915111,5.66545815,10.51008419,12.34766217,6.342771617,10.77772167,8.410388173,12.71605323,12.30376617,13.35106091,9.41547137,11.78594911,10.66756398,9.371193351,5.531793155,13.30086841,10.00289882,6.403632441,10.70920179,13.06894641,8.210646507,10.83368826,15.79662155,8.957936647,1.240314329,11.11720393,10.90847481,9.952871972,12.71993681,15.12357086,11.55012543,8.583155371,11.7186729,5.855364361,5.818400671,9.272752473,10.43550307,9.90351947,8.899572027
